Year,Month,Day,Hour,PSI_North,PSI_South,PSI_East,PSI_West,PSI_Central,PSI_Overall_Singapore,PM2.5_North,PM2.5_South,PM2.5_East,PM2.5_West,PM2.5_Central,PM2.5_Overall_Singapore
2013,3,26,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,8am,38,36,35,34,38,34-38,21,16,21,24,20,16-24
2013,3,26,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,12pm,40,34,35,35,36,34-40,24,18,21,24,21,18-24
2013,3,26,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,4pm,40,28,36,39,33,28-40,25,18,22,26,22,18-26
2013,3,26,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,8am,46,39,41,46,37,37-46,31,24,28,30,24,24-31
2013,3,27,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,12pm,51,43,44,51,39,39-51,35,25,30,35,27,25-35
2013,3,27,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,4pm,53,43,45,51,39,39-53,39,25,31,35,27,25-39
2013,3,27,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,27,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,8am,51,51,51,45,48,45-51,34,32,36,30,32,30-36
2013,3,28,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,12pm,46,47,47,41,44,41-47,30,30,32,28,29,28-32
2013,3,28,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,4pm,42,47,43,42,43,42-47,27,29,30,29,28,27-30
2013,3,28,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,28,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,8am,49,44,32,43,41,32-49,33,29,22,33,28,22-33
2013,3,29,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,12pm,51,49,36,47,45,36-51,35,32,27,36,31,27-36
2013,3,29,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,4pm,51,51,37,45,46,37-51,34,34,27,35,32,27-35
2013,3,29,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,29,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,8am,39,45,39,42,35,35-45,25,30,27,30,23,23-30
2013,3,30,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,12pm,34,42,35,38,32,32-42,23,27,24,27,21,21-27
2013,3,30,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,4pm,35,36,33,35,33,33-36,24,25,23,26,21,21-26
2013,3,30,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,30,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,8am,36,30,25,36,39,25-39,25,20,15,26,20,15-26
2013,3,31,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,12pm,37,29,24,37,32,24-37,25,19,14,26,19,14-26
2013,3,31,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,4pm,35,31,25,36,37,25-37,23,19,15,26,19,15-26
2013,3,31,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,31,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,8am,30,27,30,32,38,27-38,17,17,15,20,16,15-20
2013,4,1,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,12pm,30,28,30,29,31,28-31,16,17,15,17,16,15-17
2013,4,1,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,4pm,27,26,23,24,23,23-27,17,17,14,16,14,14-17
2013,4,1,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,1,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,8am,35,29,26,28,27,26-35,22,16,15,17,16,15-22
2013,4,2,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,12pm,35,29,27,30,28,27-35,21,16,15,18,16,15-21
2013,4,2,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,4pm,34,29,26,30,28,26-34,21,16,15,18,16,15-21
2013,4,2,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,2,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,8am,29,29,27,28,28,27-29,18,17,16,17,17,16-18
2013,4,3,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,12pm,28,26,26,25,27,25-28,19,17,16,16,17,16-19
2013,4,3,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,4pm,29,27,30,25,32,25-32,20,17,19,17,17,17-20
2013,4,3,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,3,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,8am,33,26,31,24,37,24-37,24,16,20,14,16,14-24
2013,4,4,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,12pm,33,29,31,22,34,22-34,23,16,21,14,15,14-23
2013,4,4,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,4pm,36,30,32,22,28,22-36,23,17,21,14,17,14-23
2013,4,4,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,4,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,8am,39,42,33,33,35,33-42,24,26,21,22,21,21-26
2013,4,5,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,12pm,37,41,33,33,35,33-41,23,26,21,23,21,21-26
2013,4,5,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,4pm,38,43,33,32,35,32-43,26,26,21,22,22,21-26
2013,4,5,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,5,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,8am,34,32,26,22,33,22-34,23,17,18,15,17,15-23
2013,4,6,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,12pm,38,33,25,22,33,22-38,23,17,18,14,18,14-23
2013,4,6,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,4pm,37,27,22,21,23,21-37,21,16,15,14,15,14-21
2013,4,6,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,6,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,8am,33,23,20,17,20,17-33,16,12,12,10,11,10-16
2013,4,7,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,12pm,29,22,20,18,20,18-29,15,12,13,10,11,10-15
2013,4,7,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,4pm,27,24,21,19,25,19-27,14,13,13,11,14,11-14
2013,4,7,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,7,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,8am,34,35,31,30,30,30-35,19,22,19,19,18,18-22
2013,4,8,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,12pm,37,35,34,30,32,30-37,21,22,22,20,20,20-22
2013,4,8,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,4pm,42,37,36,31,34,31-42,25,23,23,21,21,21-25
2013,4,8,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,8,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,8am,47,42,43,29,40,29-47,29,25,27,18,24,18-29
2013,4,9,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,12pm,51,48,47,35,43,35-51,32,29,29,23,27,23-32
2013,4,9,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,4pm,50,49,46,38,43,38-50,31,30,29,24,27,24-31
2013,4,9,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,9,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,8am,40,44,37,41,40,37-44,27,28,23,27,25,23-28
2013,4,10,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,12pm,33,36,30,36,36,30-36,22,23,18,23,21,18-23
2013,4,10,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,4pm,28,30,28,31,33,28-33,19,20,17,20,21,17-21
2013,4,10,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,10,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,8am,27,23,24,26,23,23-27,15,14,14,13,13,13-15
2013,4,11,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,12pm,27,24,26,26,23,23-27,15,14,15,11,14,11-15
2013,4,11,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,4,11,4pm,25,24,26,21,24,21-26,14,15,15,13,13,13-15
